# timestamps [seconds],pts
4668.096678,21249506
4668.130753,21251739
4668.164219,21253932
4668.197526,21256115
4668.230936,21258304
4668.264156,21260482
4668.298035,21262702
4668.331401,21264888
4668.364958,21267088
4668.398184,21269265
4668.431719,21271463
4668.467679,21273819
4668.499113,21275879
4668.532823,21278089
4668.566218,21280277
4668.599671,21282470
4668.633023,21284655
4668.666709,21286863
4668.700486,21289076
4668.734377,21291297
4668.767264,21293453
4668.806590,21296030
4668.837841,21298078
4668.871311,21300271
4668.904521,21302448
4668.938394,21304668
4668.972072,21306875
4669.004855,21309023
4669.039469,21311292
4669.072750,21313473
4669.105486,21315618
4669.140190,21317892
4669.173478,21320074
4669.206889,21322264
4669.241402,21324525
4669.274625,21326703
4669.307100,21328831
4669.341875,21331110
4669.375475,21333312
4669.408417,21335471
4669.441905,21337665
4669.475611,21339874
4669.508098,21342003
4669.542503,21344258
4669.576610,21346493
4669.608653,21348593
4669.642206,21350792
4669.675814,21352995
4669.709130,21355178
4669.743664,21357441
4669.776624,21359601
4669.812005,21361920
4669.844134,21364025
4669.876681,21366158
4669.910378,21368367
4669.944984,21370635
4669.977876,21372790
4670.011301,21374981
4670.045712,21377236
4670.078734,21379400
4670.111700,21381560
4670.147218,21383888
4670.178998,21385971
4670.212256,21388150
4670.247251,21390444
4670.279280,21392543
4670.313485,21394784
4670.346207,21396929
4670.380081,21399149
4670.413694,21401352
4670.447080,21403539
4670.480257,21405714
4670.514015,21407926
4670.547920,21410148
4670.580837,21412305
4670.614551,21414515
4670.647580,21416679
4670.681494,21418902
4670.715522,21421132
4670.747974,21423259
4670.782143,21425498
4670.818830,21427902
4670.848633,21429855
4670.882813,21432095
4670.917785,21434387
4670.949783,21436484
4670.982686,21438640
4671.017270,21440907
4671.050259,21443069
4671.083560,21445251
4671.116888,21447435
4671.150581,21449643
4671.184321,21451855
4671.218412,21454089
4671.251130,21456233
4671.285701,21458498
4671.318464,21460646
4671.352515,21462877
4671.387143,21465146
4671.419730,21467282
4671.452505,21469430
4671.486930,21471686
4671.520207,21473867
4671.553110,21476023
4671.587437,21478273
4671.620211,21480421
4671.655130,21482709
4671.687859,21484854
4671.720380,21486985
4671.755227,21489269
4671.790975,21491612
4671.821826,21493633
4671.855468,21495838
4671.888383,21497995
4671.922178,21500210
4671.956085,21502432
4671.988514,21504557
4672.022778,21506803
4672.056978,21509044
4672.089738,21511191
4672.123576,21513409
4672.156764,21515584
4672.190349,21517785
4672.223771,21519975
4672.256800,21522139
4672.290294,21524334
4672.324468,21526574
4672.357039,21528709
4672.391799,21530987
4672.425210,21533176
4672.459181,21535403
4672.492479,21537585
4672.525914,21539776
4672.560063,21542014
4672.592318,21544128
4672.626662,21546378
4672.662228,21548709
4672.693032,21550728
4672.726903,21552948
4672.761643,21555224
4672.795432,21557439
4672.827827,21559562
4672.860852,21561726
4672.893802,21563885
4672.928071,21566131
4672.960375,21568248
4672.994251,21570468
4673.028775,21572731
4673.062130,21574917
4673.095277,21577089
4673.128938,21579295
4673.163372,21581552
4673.195498,21583657
4673.230384,21585943
4673.262821,21588069
4673.296001,21590244
4673.329915,21592466
4673.363510,21594668
4673.397035,21596865
4673.431317,21599111
4673.463896,21601247
4673.498176,21603493
4673.531083,21605650
4673.564511,21607840
4673.598707,21610081
4673.632091,21612269
4673.664917,21614420
4673.699758,21616704
4673.732058,21618820
4673.765544,21621015
4673.800980,21623337
4673.832675,21625414
4673.867618,21627704
4673.900798,21629879
4673.934106,21632062
4673.967092,21634223
4674.000666,21636424
4674.034034,21638610
4674.067850,21640827
4674.101916,21643059
4674.135153,21645237
4674.167934,21647386
4674.202056,21649622
4674.234753,21651765
4674.268520,21653978
4674.302056,21656175
4674.335706,21658381
4674.369681,21660607
4674.403813,21662844
4674.437233,21665034
4674.470341,21667204
4674.503371,21669368
4674.538115,21671645
4674.570804,21673788
4674.604078,21675968
4674.637234,21678141
4674.671732,21680402
4674.704442,21682546
4674.737886,21684737
4674.771746,21686956
4674.807306,21689287
4674.839920,21691424
4674.871773,21693512
4674.905149,21695699
4674.939484,21697949
4674.971988,21700079
4675.005733,21702291
4675.040477,21704568
4675.072487,21706666
4675.107014,21708928
4675.140094,21711096
4675.173795,21713305
4675.208237,21715562
4675.240532,21717678
4675.274272,21719889
4675.308069,21722104
4675.342055,21724332
4675.377734,21726670
4675.410601,21728824
4675.443181,21730959
4675.476963,21733173
4675.510518,21735372
4675.543228,21737516
4675.577596,21739768
4675.611230,21741972
4675.644098,21744126
4675.677884,21746340
4675.711307,21748531
4675.744528,21750708
4675.778517,21752935
4675.814435,21755289
4675.846094,21757364
4675.879069,21759525
4675.912304,21761703
4675.946205,21763925
4675.981210,21766219
4676.012460,21768267
4676.046260,21770482
4676.081741,21772807
4676.113120,21774863
4676.147374,21777108
4676.181447,21779341
4676.214142,21781484
4676.248158,21783713
4676.280845,21785855
4676.314727,21788076
4676.348310,21790277
4676.381759,21792469
4676.415490,21794679
4676.449531,21796910
4676.482082,21799043
4676.515814,21801254
4676.549955,21803491
4676.583501,21805690
4676.616506,21807853
4676.650146,21810057
4676.684244,21812292
4676.717306,21814459
4676.751940,21816728
4676.783822,21818818
4676.820269,21821206
4676.851512,21823254
4676.885105,21825455
4676.918941,21827673
4676.952357,21829863
4676.986099,21832074
4677.019369,21834254
4677.053997,21836524
4677.085940,21838617
4677.119406,21840810
4677.152638,21842988
4677.186269,21845192
4677.220472,21847434
4677.253950,21849628
4677.286783,21851779
4677.321029,21854024
4677.354252,21856201
4677.387588,21858386
4677.421475,21860606
4677.454922,21862798
4677.489236,21865047
4677.522041,21867197
4677.556169,21869434
4677.588987,21871584
4677.623328,21873835
4677.656664,21876020
4677.690496,21878237
4677.723446,21880396
4677.756158,21882540
4677.792912,21884949
4677.824296,21887005
4677.857020,21889150
4677.891756,21891426
4677.925147,21893615
4677.957923,21895763
4677.992351,21898019
4678.026006,21900224
4678.058475,21902352
4678.092636,21904591
4678.125106,21906719
4678.159038,21908943
4678.192880,21911160
4678.225804,21913318
4678.259304,21915514
4678.293305,21917742
4678.325856,21919875
4678.359656,21922090
4678.394137,21924350
4678.426918,21926498
4678.460235,21928682
4678.494552,21930931
4678.527042,21933060
4678.561260,21935302
4678.594791,21937500
4678.627758,21939660
4678.662380,21941929
4678.695723,21944114
4678.728491,21946262
4678.762169,21948469
4678.797414,21950779
4678.829806,21952901
4678.864396,21955168
4678.896258,21957256
4678.929841,21959457
4678.963965,21961694
4678.997071,21963863
4679.031100,21966093
4679.064983,21968314
4679.097772,21970463
4679.132241,21972721
4679.164683,21974848
4679.198528,21977066
4679.232368,21979283
4679.265256,21981439
4679.299309,21983670
4679.333189,21985891
4679.366717,21988088
4679.399878,21990261
4679.434262,21992514
4679.467445,21994689
4679.500217,21996837
4679.534389,21999076
4679.568166,22001290
4679.600969,22003440
4679.635017,22005671
4679.668665,22007876
4679.701324,22010016
4679.736057,22012293
4679.768340,22014408
4679.803566,22016717
4679.836301,22018862
4679.868827,22020994
4679.903188,22023246
4679.937992,22025526
4679.970252,22027641
4680.003637,22029828
4680.037797,22032067
4680.072146,22034318
4680.104542,22036441
4680.138695,22038679
4680.171382,22040822
4680.204531,22042994
4680.238542,22045223
4680.271997,22047415
4680.304904,22049572
4680.339175,22051818
4680.372082,22053974
4680.405801,22056184
4680.440640,22058467
4680.472732,22060571
4680.507056,22062820
4680.540236,22064994
4680.573350,22067165
4680.607121,22069378
4680.641456,22071628
4680.674040,22073763
4680.708022,22075990
4680.741213,22078165
4680.774514,22080348
4680.810080,22082679
4680.842398,22084797
4680.875363,22086957
4680.909432,22089190
4680.942762,22091374
4680.976709,22093599
4681.009806,22095768
4681.042750,22097927
4681.076868,22100163
4681.111165,22102410
4681.143706,22104543
4681.178011,22106791
4681.211634,22108995
4681.244328,22111137
4681.277836,22113333
4681.311810,22115560
4681.344837,22117724
4681.378625,22119938
4681.411724,22122107
4681.447008,22124420
4681.479503,22126549
4681.512226,22128694
4681.545808,22130895
4681.581060,22133205
4681.612665,22135276
4681.646803,22137513
4681.680622,22139730
4681.714517,22141951
4681.747648,22144122
4681.781290,22146327
4681.817668,22148711
4681.848396,22150725
4681.881651,22152904
4681.914961,22155087
4681.947728,22157234
4681.982215,22159495
4682.015807,22161696
4682.049248,22163888
4682.082874,22166091
4682.116473,22168293
4682.150879,22170548
4682.183736,22172701
4682.216671,22174860
4682.250884,22177102
4682.284671,22179316
4682.317524,22181469
4682.351729,22183711
4682.385310,22185911
4682.418083,22188059
4682.452135,22190291
4682.485424,22192472
4682.518495,22194640
4682.552284,22196854
4682.586465,22199094
4682.619002,22201226
4682.653234,22203470
4682.686345,22205640
4682.719466,22207810
4682.752921,22210003
4682.786642,22212213
4682.821988,22214529
4682.854527,22216662
4682.887704,22218836
4682.920750,22221001
4682.955780,22223297
4682.988711,22225455
4683.021686,22227616
4683.054965,22229797
4683.088552,22231998
4683.122340,22234213
4683.156035,22236421
4683.189773,22238632
4683.222433,22240772
4683.257528,22243072
4683.289903,22245194
4683.323122,22247371
4683.357041,22249594
4683.390157,22251764
4683.423894,22253975
4683.458272,22256228
4683.490409,22258334
4683.524597,22260575
4683.558357,22262787
4683.591456,22264956
4683.625535,22267190
4683.658150,22269327
4683.691816,22271533
4683.725265,22273725
4683.760036,22276004
4683.793763,22278214
4683.826063,22280331
4683.859966,22282553
4683.892573,22284690
4683.926696,22286926
4683.961011,22289175
4683.994018,22291338
4684.027892,22293558
4684.060629,22295703
4684.093688,22297870
4684.128585,22300157
4684.161139,22302290
4684.194890,22304502
4684.228936,22306733
4684.261250,22308851
4684.295148,22311073
4684.329569,22313328
4684.362030,22315456
4684.395692,22317662
4684.429803,22319897
4684.463031,22322075
4684.496420,22324263
4684.530739,22326512
4684.563397,22328652
4684.597583,22330893
4684.631564,22333120
4684.663690,22335225
4684.697753,22337457
4684.730296,22339590
4684.764284,22341817
4684.799963,22344156
4684.831220,22346204
4684.864575,22348390
4684.898590,22350619
4684.931911,22352803
4684.966019,22355038
4684.998654,22357177
4685.031619,22359337
4685.066503,22361623
4685.100918,22363879
4685.132378,22365940
4685.167561,22368246
4685.200381,22370397
4685.233563,22372572
4685.267233,22374778
4685.300535,22376961
4685.334462,22379184
4685.367788,22381368
4685.400808,22383532
4685.434702,22385753
4685.468906,22387995
4685.501875,22390155
4685.535456,22392356
4685.568008,22394489
4685.601966,22396715
4685.635459,22398910
4685.668687,22401087
4685.702473,22403302
4685.736814,22405552
4685.768959,22407659
4685.803810,22409943
4685.837940,22412179
4685.869979,22414279
4685.903975,22416507
4685.936793,22418658
4685.969860,22420825
4686.003813,22423050
4686.037735,22425273
4686.070922,22427448
4686.104398,22429642
4686.137745,22431827
4686.171937,22434068
4686.204990,22436234
4686.238164,22438408
4686.272994,22440691
4686.304957,22442785
4686.338756,22445000
4686.372896,22447238
4686.405745,22449391
4686.439610,22451610
4686.473236,22453814
4686.506822,22456015
4686.540155,22458199
4686.573290,22460371
4686.606653,22462557
4686.640972,22464806
4686.673877,22466963
4686.707840,22469188
4686.740875,22471353
4686.774334,22473546
4686.809792,22475870
4686.841915,22477975
4686.874705,22480124
4686.908489,22482338
4686.941938,22484530
4686.975231,22486712
4687.008808,22488912
4687.042354,22491111
4687.075714,22493297
4687.110061,22495548
4687.142099,22497648
4687.175830,22499858
4687.210063,22502102
4687.243163,22504271
4687.276828,22506477
4687.310220,22508665
4687.344133,22510888
4687.377359,22513065
4687.410211,22515218
4687.444379,22517457
4687.477961,22519658
4687.511781,22521875
4687.544832,22524041
4687.578675,22526259
4687.613319,22528529
4687.645835,22530660
4687.678632,22532809
4687.714828,22535181
4687.746622,22537265
4687.779707,22539433
4687.815430,22541774
4687.848237,22543924
4687.880851,22546062
4687.913869,22548225
4687.947769,22550447
4687.981928,22552686
4688.013886,22554780
4688.047979,22557014
4688.080284,22559131
4688.116018,22561473
4688.149312,22563655
4688.182229,22565812
4688.216105,22568033
4688.249080,22570194
4688.283302,22572436
4688.317502,22574678
4688.350284,22576826
4688.383165,22578981
4688.416507,22581166
4688.451336,22583448
4688.484159,22585599
4688.517569,22587789
4688.551049,22589983
4688.586305,22592294
4688.620200,22594515
4688.653467,22596695
4688.685751,22598811
4688.718842,22600979
4688.753221,22603232
4688.787651,22605489
4688.819680,22607588
4688.853123,22609779
4688.887033,22612002
4688.920152,22614172
4688.953915,22616385
4688.988021,22618620
4689.020702,22620762
4689.054676,22622988
4689.087973,22625170
4689.121648,22627377
4689.155311,22629583
4689.188246,22631742
4689.221880,22633946
4689.255775,22636167
4689.289311,22638365
4689.323279,22640591
4689.356557,22642772
4689.389818,22644952
4689.424015,22647193
4689.457607,22649394
4689.490392,22651543
4689.524874,22653803
4689.557954,22655971
4689.590906,22658130
4689.624298,22660318
4689.658026,22662529
4689.692216,22664769
4689.725096,22666924
4689.759136,22669155
4689.794408,22671467
4689.827092,22673609
4689.859375,22675724
4689.893048,22677931
4689.927177,22680168
4689.960514,22682352
4689.992633,22684457
4690.027819,22686763
4690.061819,22688991
4690.094037,22691103
4690.127912,22693323
4690.160772,22695476
4690.194743,22697703
4690.228332,22699904
4690.262086,22702116
4690.295010,22704274
4690.328552,22706472
4690.362693,22708709
4690.396966,22710955
4690.430035,22713122
4690.465968,22715477
4690.498007,22717577
4690.532062,22719809
4690.563622,22721877
4690.598010,22724131
4690.631651,22726335
4690.664466,22728486
4690.698769,22730734
4690.732437,22732940
4690.765582,22735112
4690.801433,22737462
4690.832604,22739505
4690.866089,22741699
4690.899718,22743903
4690.933672,22746128
4690.966537,22748282
4691.000436,22750504
4691.034741,22752752
4691.066942,22754862
4691.100728,22757076
4691.134527,22759291
4691.168452,22761515
4691.202273,22763731
4691.235368,22765900
4691.268134,22768047
4691.302391,22770292
4691.336130,22772503
4691.368683,22774637
4691.402692,22776865
4691.437664,22779157
4691.469884,22781269
4691.503553,22783475
4691.536580,22785640
4691.569573,22787802
4691.604244,22790074
4691.636947,22792217
4691.670789,22794435
4691.704828,22796666
4691.738192,22798852
4691.771368,22801027
4691.807043,22803365
4691.838385,22805419
4691.871970,22807620
4691.905984,22809849
4691.939183,22812024
4691.972227,22814190
4692.006148,22816413
4692.039416,22818593
4692.072733,22820777
4692.106673,22823001
4692.139594,22825158
4692.174511,22827447
4692.207712,22829622
4692.242031,22831872
4692.274066,22833971
4692.307603,22836169
4692.342691,22838468
4692.374808,22840573
4692.407973,22842747
4692.442692,22845022
4692.476326,22847226
4692.508811,22849355
4692.543225,22851610
4692.575545,22853728
4692.610278,22856005
4692.643019,22858150
4692.676711,22860358
4692.710827,22862594
4692.744270,22864786
4692.778110,22867004
4692.812246,22869241
4692.843650,22871299
4692.878488,22873582
4692.911878,22875770
4692.945270,22877958
4692.979182,22880181
4693.012746,22882380
4693.044980,22884493
4693.079104,22886729
4693.112350,22888908
4693.146192,22891126
4693.180003,22893342
4693.212483,22895470
4693.246099,22897673
4693.280065,22899899
4693.314502,22902156
4693.347134,22904295
4693.381174,22906525
4693.413994,22908676
4693.447614,22910879
4693.480694,22913047
4693.514853,22915286
4693.549165,22917535
4693.582440,22919715
4693.615256,22921866
4693.648516,22924046
4693.682550,22926276
4693.715431,22928431
4693.748887,22930623
4693.783391,22932885
4693.818247,22935169
4693.849572,22937222
4693.884267,22939496
4693.918005,22941707
4693.950166,22943814
4693.984001,22946032
4694.018436,22948288
4694.051924,22950483
4694.084922,22952645
4694.118612,22954853
4694.151456,22957006
4694.185905,22959263
4694.218138,22961376
4694.252791,22963647
4694.286617,22965864
4694.320214,22968065
4694.352910,22970208
4694.386006,22972377
4694.419554,22974576
4694.453468,22976798
4694.487196,22979008
4694.522001,22981289
4694.554969,22983450
4694.587894,22985608
4694.622352,22987866
4694.654758,22989990
4694.688530,22992203
4694.722863,22994453
4694.755707,22996605
4694.789114,22998795
4694.824471,23001112
4694.856372,23003202
4694.889620,23005381
4694.922741,23007552
4694.958176,23009874
4694.990900,23012019
4695.023317,23014143
4695.058305,23016436
4695.092164,23018655
4695.123861,23020732
4695.158385,23022995
4695.191736,23025180
4695.226305,23027446
4695.258160,23029534
4695.292048,23031754
4695.326074,23033984
4695.359249,23036158
4695.394403,23038462
4695.426799,23040585
4695.459972,23042759
4695.493861,23044980
4695.526742,23047135
4695.560536,23049350
4695.594407,23051570
4695.627265,23053723
4695.660816,23055922
4695.695018,23058163
4695.727636,23060301
4695.760699,23062467
4695.797841,23064902
4695.830169,23067020
4695.863074,23069177
4695.895725,23071316
4695.929199,23073510
4695.963270,23075743
4695.995310,23077843
4696.029966,23080114
4696.063801,23082331
4696.097341,23084529
4696.131777,23086786
4696.164432,23088926
4696.198150,23091136
4696.232162,23093365
4696.264909,23095511
4696.298130,23097688
4696.332373,23099932
4696.365636,23102112
4696.399149,23104308
4696.433483,23106558
4696.466190,23108702
4696.499162,23110863
4696.533720,23113127
4696.566403,23115269
4696.599916,23117466
4696.633942,23119695
4696.667928,23121923
4696.701748,23124139
4696.734276,23126271
4696.767834,23128470
4696.803793,23130827
4696.835549,23132908
4696.868311,23135055
4696.903457,23137358
4696.936774,23139542
4696.969005,23141654
4697.002974,23143880
4697.036576,23146082
4697.070113,23148280
4697.103044,23150438
4697.136164,23152609
4697.170189,23154838
4697.203491,23157021
4697.237652,23159260
4697.271333,23161467
4697.304152,23163618
4697.337635,23165812
4697.371779,23168050
4697.406407,23170319
4697.439363,23172479
4697.472912,23174677
4697.506683,23176891
4697.539763,23179058
4697.573543,23181272
4697.606827,23183453
4697.639484,23185594
4697.673856,23187846
4697.708330,23190105
4697.741025,23192248
4697.774591,23194448
4697.811126,23196842
4697.840872,23198792
4697.875403,23201055
4697.909217,23203271
4697.942781,23205470
4697.975914,23207642
4698.008851,23209800
4698.043022,23212040
4698.077383,23214291
4698.109226,23216378
4698.143216,23218606
4698.176781,23220805
4698.210660,23223026
4698.244175,23225222
4698.278966,23227502
4698.310983,23229600
4698.345921,23231890
4698.378747,23234041
4698.411145,23236164
4698.445734,23238431
4698.479321,23240632
4698.512514,23242808
4698.546394,23245028
4698.579992,23247230
4698.612667,23249371
4698.646611,23251596
4698.680156,23253794
4698.712997,23255946
4698.748798,23258293
4698.782029,23260470
4698.816733,23262745
4698.848177,23264805
4698.881283,23266975
4698.915700,23269230
4698.948517,23271381
4698.982736,23273624
4699.015825,23275792
4699.048970,23277964
4699.083271,23280212
4699.115957,23282354
4699.151640,23284693
4699.183773,23286799
4699.218177,23289053
4699.251287,23291223
4699.283627,23293343
4699.318542,23295631
4699.351778,23297809
4699.383652,23299898
4699.417738,23302132
4699.451284,23304330
4699.484642,23306516
4699.518848,23308758
4699.552777,23310981
4699.586076,23313164
4699.619003,23315321
4699.653317,23317570
4699.686356,23319735
4699.720263,23321958
4699.753300,23324123
4699.786550,23326302
4699.822217,23328639
4699.854432,23330750
4699.887352,23332908
4699.922271,23335196
4699.955283,23337360
4699.988561,23339540
4700.022161,23341742
4700.055697,23343940
4700.089471,23346154
4700.122349,23348308
4700.155506,23350481
4700.189740,23352725
4700.223479,23354936
4700.256924,23357128
4700.290444,23359324
4700.323118,23361466
4700.356965,23363684
4700.390788,23365900
4700.425659,23368186
4700.457969,23370303
4700.492104,23372540
4700.524383,23374656
4700.558166,23376869
4700.592017,23379088
4700.624958,23381247
4700.660004,23383543
4700.692411,23385667
4700.725507,23387836
4700.759936,23390092
4700.795727,23392438
4700.826743,23394471
4700.860736,23396698
4700.893479,23398844
4700.927306,23401061
4700.962562,23403372
4700.994759,23405482
4701.027881,23407652
4701.062510,23409922
4701.094310,23412006
4701.130272,23414362
4701.163009,23416508
4701.195252,23418621
4701.229824,23420887
4701.264089,23423132
4701.296963,23425287
4701.330850,23427507
4701.363737,23429663
4701.398113,23431915
4701.431672,23434115
4701.465031,23436301
4701.497750,23438445
4701.531719,23440671
4701.566110,23442925
4701.598964,23445078
4701.632826,23447297
4701.666077,23449476
4701.700255,23451716
4701.733020,23453864
4701.767414,23456118
4701.801940,23458380
4701.836454,23460642
4701.867547,23462680
4701.900896,23464865
4701.935196,23467113
4701.967597,23469237
4702.002849,23471547
4702.035144,23473663
4702.069414,23475909
4702.103037,23478113
4702.135243,23480223
4702.170087,23482507
4702.202647,23484641
4702.236101,23486833
4702.270422,23489082
4702.303702,23491263
4702.337496,23493478
4702.370976,23495672
4702.404658,23497879
4702.437981,23500063
4702.472375,23502317
4702.506409,23504548
4702.538663,23506661
4702.571738,23508829
4702.605571,23511046
4702.638790,23513223
4702.672573,23515437
4702.705512,23517596
4702.739914,23519850
4702.773350,23522042
4702.809226,23524393
4702.841031,23526477
4702.874880,23528695
4702.907118,23530808
4702.942026,23533096
4702.975518,23535291
4703.007609,23537394
4703.042903,23539707
4703.075681,23541855
4703.108180,23543985
4703.142928,23546262
4703.175637,23548405
4703.210735,23550706
4703.243904,23552879
4703.276039,23554985
4703.310110,23557218
4703.343191,23559386
4703.377835,23561656
4703.410841,23563820
4703.443829,23565981
4703.477920,23568216
4703.511638,23570425
4703.544755,23572596
4703.578129,23574783
4703.612573,23577040
4703.646227,23579246
4703.678522,23581362
4703.712292,23583575
4703.746210,23585798
4703.779264,23587964
4703.815507,23590339
4703.846751,23592387
4703.880228,23594581
4703.913892,23596787
4703.946848,23598947
4703.981205,23601198
4704.015081,23603418
4704.047840,23605565
4704.081334,23607760
4704.114799,23609953
4704.148380,23612154
4704.182675,23614402
4704.216557,23616622
4704.248740,23618731
4704.283689,23621022
4704.316574,23623177
4704.350195,23625380
4704.383137,23627539
4704.417893,23629817
4704.450539,23631956
4704.483938,23634145
4704.517685,23636357
4704.551701,23638586
4704.584359,23640726
4704.619011,23642997
4704.651341,23645116
4704.685422,23647349
4704.718982,23649549
4704.753168,23651789
4704.788359,23654095
4704.819679,23656148
4704.854291,23658416
4704.886256,23660511
4704.920415,23662749
4704.954783,23665002
4704.987605,23667153
4705.021096,23669348
4705.054626,23671545
4705.087929,23673728
4705.122016,23675961
4705.155201,23678136
4705.189031,23680353
4705.221321,23682469
4705.255686,23684721
4705.288860,23686896
4705.322239,23689083
4705.356536,23691331
4705.389360,23693482
4705.424873,23695809
4705.458130,23697989
4705.493556,23700310
4705.525589,23702410
4705.561886,23704788
4705.593973,23706891
4705.625739,23708973
4705.661519,23711318
4705.693516,23713415
4705.725508,23715511
4705.762084,23717908
4705.795279,23720084
4705.829727,23722341
4705.861685,23724436
4705.893601,23726527
4705.929881,23728905
4705.962008,23731010
4705.994366,23733131
4706.029823,23735455
4706.061588,23737536
4706.097886,23739915
4706.129886,23742012
4706.161673,23744095
4706.197672,23746455
4706.229460,23748538
4706.261816,23750658
4706.297850,23753020
4706.329703,23755107
4706.365817,23757474
4706.397785,23759569
4706.430319,23761701
4706.465897,23764033
4706.497571,23766108
4706.533575,23768468
4706.565525,23770562
4706.598348,23772713
4706.634018,23775050
4706.666000,23777146
4706.698430,23779272
4706.733768,23781588
4706.765517,23783668
4706.801572,23786031
4706.833565,23788128
4706.866263,23790271
4706.901528,23792582
4706.934164,23794721
4706.966608,23796847
4707.001651,23799143
4707.034856,23801319
4707.069513,23803591
4707.101477,23805685
4707.134830,23807871
4707.169687,23810156
4707.201806,23812260
4707.235224,23814450
4707.269553,23816700
4707.302280,23818845
4707.337858,23821177
4707.369615,23823258
4707.403730,23825494
4707.437547,23827710
4707.470571,23829874
4707.503523,23832033
4707.537938,23834289
4707.570206,23836404
4707.605596,23838723
4707.638635,23840888
4707.671050,23843012
4707.705853,23845293
4707.738233,23847415
4707.771270,23849580
4707.807559,23851958
4707.839304,23854039
4707.874302,23856332
4707.906393,23858436
4707.939259,23860589
4707.973586,23862839
4708.006394,23864989
4708.040266,23867209
4708.074115,23869427
4708.106792,23871569
4708.141878,23873868
4708.174859,23876029
4708.207802,23878188
4708.241788,23880416
4708.274081,23882532
4708.309483,23884852
4708.342658,23887026
4708.375535,23889181
4708.409769,23891424
4708.442242,23893552
4708.476213,23895779
4708.509648,23897970
4708.543916,23900216
4708.577651,23902426
4708.610166,23904557
4708.643160,23906720
4708.677462,23908968
4708.710987,23911165
4708.744460,23913358
4708.778145,23915566
4708.813075,23917855
4708.845848,23920003
4708.878586,23922148
4708.913472,23924434
4708.945632,23926542
4708.979180,23928741
4709.013018,23930958
4709.045798,23933106
4709.080320,23935369
4709.113831,23937565
4709.147095,23939745
4709.181199,23941980
4709.214721,23944177
4709.248709,23946404
4709.282031,23948588
4709.313645,23950660
4709.347707,23952892
4709.381790,23955126
4709.414622,23957277
4709.448418,23959492
4709.482400,23961719
4709.515055,23963859
4709.549812,23966137
4709.583971,23968376
4709.617804,23970593
4709.650287,23972722
4709.684155,23974941
4709.717249,23977110
4709.751101,23979328
4709.784772,23981535
4709.819016,23983779
4709.850352,23985833
4709.885730,23988151
4709.918258,23990283
4709.952472,23992525
4709.984968,23994655
4710.019076,23996890
4710.052150,23999058
4710.086485,24001308
4710.119899,24003498
4710.154446,24005762
4710.188207,24007974
4710.220830,24010112
4710.254602,24012325
4710.287714,24014495
4710.320745,24016660
4710.355210,24018919
4710.388605,24021107
4710.422259,24023313
4710.455881,24025516
4710.489979,24027751
4710.523333,24029937
4710.556708,24032124
4710.590733,24034354
4710.623767,24036519
4710.657823,24038751
4710.690047,24040862
4710.723989,24043087
4710.757791,24045302
4710.793197,24047622
4710.823750,24049625
4710.858048,24051872
4710.889929,24053962
4710.923831,24056183
4710.959126,24058496
4710.992135,24060660
4711.026484,24062911
4711.059284,24065060
4711.091924,24067199
4711.124947,24069363
4711.159645,24071637
4711.192070,24073762
4711.226231,24076001
4711.259869,24078206
4711.292735,24080359
4711.326768,24082590
4711.361397,24084859
4711.394411,24087023
4711.427774,24089209
4711.461258,24091404
4711.496653,24093723
4711.528864,24095834
4711.562055,24098009
4711.595317,24100189
4711.629056,24102400
4711.661850,24104549
4711.695656,24106765
4711.731022,24109083
4711.762904,24111172
4711.800030,24113605
4711.832217,24115714
4711.863477,24117763
4711.896419,24119922
4711.930199,24122136
4711.964806,24124404
4711.998240,24126595
4712.032553,24128843
4712.064727,24130952
4712.098690,24133178
4712.132896,24135419
4712.166100,24137595
4712.200017,24139818
4712.234179,24142057
4712.266547,24144178
4712.299623,24146346
4712.334137,24148608
4712.367425,24150789
4712.401118,24152997
4712.435318,24155239
4712.468159,24157391
4712.502184,24159621
4712.534865,24161762
4712.568736,24163982
4712.603490,24166260
4712.636502,24168423
4712.669657,24170596
4712.703420,24172809
4712.736804,24174997
4712.770475,24177203
4712.805973,24179530
4712.836966,24181561
4712.870049,24183729
4712.904269,24185971
4712.937165,24188127
4712.971402,24190371
4713.005613,24192613
4713.038594,24194774
4713.071958,24196961
4713.106851,24199248
4713.139161,24201365
4713.173933,24203644
4713.205172,24205691
4713.239203,24207921
4713.274021,24210203
4713.307134,24212373
4713.340014,24214528
4713.374236,24216771
4713.406356,24218876
4713.440868,24221137
4713.474576,24223346
4713.506934,24225467
4713.542794,24227817
4713.574753,24229912
4713.609801,24232208
4713.643471,24234415
4713.675988,24236546
4713.709691,24238755
4713.743692,24240983
4713.776806,24243153
4713.812555,24245496
4713.844781,24247608
4713.877262,24249736
4713.910635,24251924
4713.947171,24254318
4713.978199,24256351
4714.012424,24258594
4714.045031,24260731
4714.078596,24262931
4714.112638,24265162
4714.146664,24267392
4714.178798,24269498
4714.214078,24271810
4714.247333,24273989
4714.280402,24276156
4714.313815,24278346
4714.347200,24280534
4714.380290,24282702
4714.415275,24284995
4714.448911,24287199
4714.481971,24289366
4714.516209,24291610
4714.549692,24293804
4714.583001,24295987
4714.617897,24298274
4714.649414,24300339
4714.684077,24302611
4714.718568,24304871
4714.750849,24306987
4714.783696,24309140
4714.822261,24311667
4714.850728,24313533
4714.884765,24315763
4714.918089,24317947
4714.951142,24320113
