world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans
32,24120.385127,"[[ 2.01398383e-03  1.66999742e-04 -1.44110104e+00]
 [ 8.90012678e-05 -3.71488052e-03  2.80305345e+00]
 [-5.42318790e-05  4.09285594e-05  1.00382058e+00]]","[[ 5.12740784e+02  3.02298108e+01  6.51685684e+02]
 [ 3.21955347e+01 -2.59255120e+02  7.70160517e+02]
 [ 2.63883605e-02  1.22037327e-02  1.00000000e+00]]",3,"[[ 2.31695171e-03  7.56795213e-05 -1.64458094e+00]
 [ 2.09185660e-04 -4.28425341e-03  3.05443994e+00]
 [ 5.66333407e-05 -1.16983972e-04  1.04850050e+00]]","[[ 4.15874248e+02 -1.13696314e+01  6.85423349e+02]
 [ 4.66173955e+00 -2.53711769e+02  7.46412587e+02]
 [-2.19427642e-02 -2.76931775e-02  1.00000000e+00]]"
33,24120.426985000002,"[[ 2.01362684e-03  1.66166592e-04 -1.44052066e+00]
 [ 8.87613856e-05 -3.71665644e-03  2.80429194e+00]
 [-5.49540471e-05  3.82748600e-05  1.00634614e+00]]","[[ 5.13098596e+02  2.96526847e+01  6.51837696e+02]
 [ 3.24631733e+01 -2.59677142e+02  7.70087310e+02]
 [ 2.67843439e-02  1.14956881e-02  1.00000000e+00]]",3,"[[ 2.31635140e-03  7.49857857e-05 -1.64391152e+00]
 [ 2.08767487e-04 -4.28580723e-03  3.05565128e+00]
 [ 5.58354132e-05 -1.19878071e-04  1.05119534e+00]]","[[ 4.16260433e+02 -1.18921011e+01  6.85537126e+02]
 [ 4.91214074e+00 -2.54118814e+02  7.46363279e+02]
 [-2.15499579e-02 -2.83479879e-02  1.00000000e+00]]"
34,24120.468249,"[[ 2.01610806e-03  1.65200367e-04 -1.44226386e+00]
 [ 8.86683487e-05 -3.70385488e-03  2.79469342e+00]
 [-5.30918645e-05  5.12228620e-05  9.95180556e-01]]","[[ 5.11781136e+02  3.18471595e+01  6.52263941e+02]
 [ 3.16246828e+01 -2.57927556e+02  7.70151282e+02]
 [ 2.56752484e-02  1.49747828e-02  1.00000000e+00]]",4,"[[ 2.32049760e-03  7.40755918e-05 -1.64688533e+00]
 [ 2.07995597e-04 -4.27232560e-03  3.04639147e+00]
 [ 5.91767369e-05 -1.06821253e-04  1.03914772e+00]]","[[ 4.14344030e+02 -9.96511199e+00  6.85883942e+02]
 [ 3.61178943e+00 -2.52665329e+02  7.46444118e+02]
 [-2.32245245e-02 -2.54057471e-02  1.00000000e+00]]"
35,24120.508981,"[[ 2.01483593e-03  1.64674392e-04 -1.44120819e+00]
 [ 9.07030010e-05 -3.72375287e-03  2.80754215e+00]
 [-5.47902912e-05  3.19500756e-05  1.01114735e+00]]","[[ 5.12785880e+02  2.82742245e+01  6.52377849e+02]
 [ 3.26616596e+01 -2.60496566e+02  7.69845606e+02]
 [ 2.67539101e-02  9.76320415e-03  1.00000000e+00]]",3,"[[ 2.31708043e-03  7.37186003e-05 -1.64440692e+00]
 [ 2.10498285e-04 -4.29233237e-03  3.05855954e+00]
 [ 5.60200651e-05 -1.26638122e-04  1.05607084e+00]]","[[ 4.16182598e+02 -1.30900473e+01  6.85948521e+02]
 [ 5.11589090e+00 -2.54901181e+02  7.46202823e+02]
 [-2.14632470e-02 -2.98719558e-02  1.00000000e+00]]"
36,24120.551181,"[[ 2.01364282e-03  1.65801329e-04 -1.44076549e+00]
 [ 8.98111864e-05 -3.71701859e-03  2.80288906e+00]
 [-5.52749689e-05  3.85758552e-05  1.00634897e+00]]","[[ 5.13190285e+02  2.96591301e+01  6.52115338e+02]
 [ 3.27097095e+01 -2.59584390e+02  7.69825665e+02]
 [ 2.69337703e-02  1.15795789e-02  1.00000000e+00]]",3,"[[ 2.31552819e-03  7.49214410e-05 -1.64373882e+00]
 [ 2.09452514e-04 -4.28482962e-03  3.05355970e+00]
 [ 5.49320754e-05 -1.18925764e-04  1.05106944e+00]]","[[ 4.16661611e+02 -1.17471378e+01  6.85733432e+02]
 [ 5.27412607e+00 -2.53999143e+02  7.46164625e+02]
 [-2.11792454e-02 -2.81253992e-02  1.00000000e+00]]"
37,24120.595137,"[[ 2.01291641e-03  1.65849297e-04 -1.44006616e+00]
 [ 8.85392071e-05 -3.71408229e-03  2.80157080e+00]
 [-5.58201102e-05  4.04333978e-05  1.00526598e+00]]","[[ 5.13550839e+02  3.00300078e+01  6.51982663e+02]
 [ 3.27586832e+01 -2.59401692e+02  7.69852848e+02]
 [ 2.71986919e-02  1.21010463e-02  1.00000000e+00]]",3,"[[ 2.31508255e-03  7.49862615e-05 -1.64324444e+00]
 [ 2.08136098e-04 -4.28155118e-03  3.05208626e+00]
 [ 5.45587316e-05 -1.16680324e-04  1.04965692e+00]]","[[ 4.16815560e+02 -1.13846969e+01  6.85630622e+02]
 [ 5.23316269e+00 -2.53803259e+02  7.46176002e+02]
 [-2.10833852e-02 -2.76211315e-02  1.00000000e+00]]"
38,24120.635378,"[[ 2.01073363e-03  1.65275703e-04 -1.43797738e+00]
 [ 8.77312035e-05 -3.70677327e-03  2.79648570e+00]
 [-5.80653923e-05  4.72167602e-05  1.00150113e+00]]","[[ 5.14791686e+02  3.12567809e+01  6.51871116e+02]
 [ 3.35093086e+01 -2.58475939e+02  7.69854243e+02]
 [ 2.82669479e-02  1.39983204e-02  1.00000000e+00]]",3,"[[ 2.31336361e-03  7.44490855e-05 -1.64146970e+00]
 [ 2.07245673e-04 -4.27396577e-03  3.04700507e+00]
 [ 5.24727990e-05 -1.09330453e-04  1.04560596e+00]]","[[ 4.17640418e+02 -1.02617029e+01  6.85546546e+02]
 [ 5.73708384e+00 -2.52962106e+02  7.46164522e+02]
 [-2.03590306e-02 -2.59352016e-02  1.00000000e+00]]"
39,24120.677789,"[[ 2.01587603e-03  1.65688235e-04 -1.44166904e+00]
 [ 8.77426309e-05 -3.69911195e-03  2.79098307e+00]
 [-5.28810791e-05  5.38780181e-05  9.92987657e-01]]","[[ 5.11751424e+02  3.24166498e+01  6.51873023e+02]
 [ 3.14150961e+01 -2.57713421e+02  7.69963213e+02]
 [ 2.55485395e-02  1.57094760e-02  1.00000000e+00]]",4,"[[ 2.32095487e-03  7.46776667e-05 -1.64688461e+00]
 [ 2.07201465e-04 -4.26698359e-03  3.04219422e+00]
 [ 5.99194798e-05 -1.03582249e-04  1.03621996e+00]]","[[ 4.13997085e+02 -9.39671306e+00  6.85561061e+02]
 [ 3.26845081e+00 -2.52415862e+02  7.46251635e+02]
 [-2.36126859e-02 -2.46885387e-02  1.00000000e+00]]"
40,24120.717886,"[[ 2.01255198e-03  1.65639988e-04 -1.43948300e+00]
 [ 8.82138544e-05 -3.70940611e-03  2.79824050e+00]
 [-5.61350548e-05  4.52885756e-05  1.00172774e+00]]","[[ 5.13710072e+02  3.08982336e+01  6.51889931e+02]
 [ 3.28136579e+01 -2.58720285e+02  7.69866157e+02]
 [ 2.73038853e-02  1.34283466e-02  1.00000000e+00]]",3,"[[ 2.31487259e-03  7.47027294e-05 -1.64272229e+00]
 [ 2.07775304e-04 -4.27688795e-03  3.04887076e+00]
 [ 5.41725986e-05 -1.11583386e-04  1.04612240e+00]]","[[ 4.16897600e+02 -1.06043377e+01  6.85558625e+02]
 [ 5.26354322e+00 -2.53190568e+02  7.46176414e+02]
 [-2.10272740e-02 -2.64571300e-02  1.00000000e+00]]"
41,24120.759644,"[[ 2.00991429e-03  1.65400066e-04 -1.43763813e+00]
 [ 8.86410254e-05 -3.71048142e-03  2.79894293e+00]
 [-5.89861650e-05  4.39622404e-05  1.00460714e+00]]","[[ 5.15312127e+02  3.06947631e+01  6.51916002e+02]
 [ 3.40115555e+01 -2.58868728e+02  7.69908028e+02]
 [ 2.87685213e-02  1.31305214e-02  1.00000000e+00]]",3,"[[ 2.31188744e-03  7.45218353e-05 -1.64060678e+00]
 [ 2.08317459e-04 -4.27821910e-03  3.04965565e+00]
 [ 5.09603446e-05 -1.12993757e-04  1.04938005e+00]]","[[ 4.18409689e+02 -1.08190503e+01  6.85585888e+02]
 [ 6.37904934e+00 -2.53339611e+02  7.46215911e+02]
 [-1.96320764e-02 -2.67533693e-02  1.00000000e+00]]"
42,24120.801181,"[[ 2.01163318e-03  1.65716982e-04 -1.43881749e+00]
 [ 8.84237924e-05 -3.71189492e-03  2.80042070e+00]
 [-5.73003568e-05  4.31247107e-05  1.00414460e+00]]","[[ 5.14333039e+02  3.05351339e+01  6.51818626e+02]
 [ 3.33156769e+01 -2.58971282e+02  7.69972489e+02]
 [ 2.79190245e-02  1.28644178e-02  1.00000000e+00]]",3,"[[ 2.31362728e-03  7.47187917e-05 -1.64176917e+00]
 [ 2.08221107e-04 -4.27957964e-03  3.05096283e+00]
 [ 5.26183637e-05 -1.13625135e-04  1.04872416e+00]]","[[ 4.17613187e+02 -1.09093296e+01  6.85507633e+02]
 [ 5.83143655e+00 -2.53379729e+02  7.46264879e+02]
 [-2.03213826e-02 -2.69053351e-02  1.00000000e+00]]"
43,24120.84277,"[[ 2.01460154e-03  1.66571795e-04 -1.44130157e+00]
 [ 8.77158205e-05 -3.70000132e-03  2.79219693e+00]
 [-5.43098998e-05  5.34758981e-05  9.94214983e-01]]","[[ 5.12531374e+02  3.24936120e+01  6.51754118e+02]
 [ 3.19807005e+01 -2.57700232e+02  7.70098664e+02]
 [ 2.62773457e-02  1.56359303e-02  1.00000000e+00]]",4,"[[ 2.31970078e-03  7.54892681e-05 -1.64644912e+00]
 [ 2.07408434e-04 -4.26856364e-03  3.04371399e+00]
 [ 5.83778446e-05 -1.04229963e-04  1.03777634e+00]]","[[ 4.14680105e+02 -9.40447168e+00  6.85479315e+02]
 [ 3.78707365e+00 -2.52428534e+02  7.46360706e+02]
 [-2.29465668e-02 -2.48238497e-02  1.00000000e+00]]"
44,24120.884109,"[[ 2.01651657e-03  1.66133086e-04 -1.44209117e+00]
 [ 8.79021199e-05 -3.70166447e-03  2.79274653e+00]
 [-5.26539374e-05  5.30818110e-05  9.93445559e-01]]","[[ 5.11513540e+02  3.23025390e+01  6.51707938e+02]
 [ 3.13374571e+01 -2.57701472e+02  7.69932842e+02]
 [ 2.54364748e-02  1.54815899e-02  1.00000000e+00]]",4,"[[ 2.32215012e-03  7.49715817e-05 -1.64762352e+00]
 [ 2.07811368e-04 -4.27030835e-03  3.04410221e+00]
 [ 6.05856111e-05 -1.04598919e-04  1.03652527e+00]]","[[ 4.13604874e+02 -9.52787686e+00  6.85433312e+02]
 [ 3.11853866e+00 -2.52398370e+02  7.46209121e+02]
 [-2.38607865e-02 -2.49133766e-02  1.00000000e+00]]"
45,24120.925703,"[[ 2.00975075e-03  1.64872930e-04 -1.43665597e+00]
 [ 8.84052616e-05 -3.70829891e-03  2.79707474e+00]
 [-5.94077443e-05  4.58604979e-05  1.00341156e+00]]","[[ 5.15475292e+02  3.09777517e+01  6.51690293e+02]
 [ 3.41319707e+01 -2.58627660e+02  7.69810542e+02]
 [ 2.89591195e-02  1.36545284e-02  1.00000000e+00]]",3,"[[ 2.31382773e-03  7.38954730e-05 -1.64107237e+00]
 [ 2.08510788e-04 -4.27734595e-03  3.04844157e+00]
 [ 5.24281349e-05 -1.11969143e-04  1.04760581e+00]]","[[ 4.17620390e+02 -1.07275339e+01  6.85417677e+02]
 [ 5.91306994e+00 -2.53218712e+02  7.46107186e+02]
 [-2.02680975e-02 -2.65273993e-02  1.00000000e+00]]"
46,24120.966563,"[[ 2.01583985e-03  1.66082438e-04 -1.44165086e+00]
 [ 8.72838080e-05 -3.69941910e-03  2.79161405e+00]
 [-5.32006885e-05  5.32850554e-05  9.93643410e-01]]","[[ 5.11869532e+02  3.23671498e+01  6.51723300e+02]
 [ 3.14837911e+01 -2.57808686e+02  7.69985465e+02]
 [ 2.57176727e-02  1.55582019e-02  1.00000000e+00]]",4,"[[ 2.32139878e-03  7.50209794e-05 -1.64718335e+00]
 [ 2.07033528e-04 -4.26769477e-03  3.04287708e+00]
 [ 5.99686055e-05 -1.04238690e-04  1.03668325e+00]]","[[ 4.13911829e+02 -9.46603546e+00  6.85448187e+02]
 [ 3.24020388e+00 -2.52488896e+02  7.46254830e+02]
 [-2.36175905e-02 -2.48402264e-02  1.00000000e+00]]"
47,24121.007759,"[[ 2.01080209e-03  1.64990104e-04 -1.43747671e+00]
 [ 8.81094710e-05 -3.70928570e-03  2.79881486e+00]
 [-5.81767998e-05  4.36533954e-05  1.00429943e+00]]","[[ 5.14829435e+02  3.05693574e+01  6.51695430e+02]
 [ 3.36288564e+01 -2.59035709e+02  7.70023026e+02]
 [ 2.83611782e-02  1.30301932e-02  1.00000000e+00]]",3,"[[ 2.31439448e-03  7.37689022e-05 -1.64141969e+00]
 [ 2.08233583e-04 -4.27902670e-03  3.05064785e+00]
 [ 5.31299539e-05 -1.14888024e-04  1.04932221e+00]]","[[ 4.17351850e+02 -1.12083163e+01  6.85435001e+02]
 [ 5.68857294e+00 -2.53637049e+02  7.46286167e+02]
 [-2.05087964e-02 -2.72026662e-02  1.00000000e+00]]"
48,24121.049139,"[[ 2.01335200e-03  1.65348471e-04 -1.43973672e+00]
 [ 8.86648342e-05 -3.71531396e-03  2.80311494e+00]
 [-5.53073692e-05  4.01676984e-05  1.00512195e+00]]","[[ 5.13274447e+02  2.98905157e+01  6.51854753e+02]
 [ 3.25757561e+01 -2.59381370e+02  7.70032241e+02]
 [ 2.69413739e-02  1.20104018e-02  1.00000000e+00]]",3,"[[ 2.31563922e-03  7.41840744e-05 -1.64283270e+00]
 [ 2.08538196e-04 -4.28373504e-03  3.05406821e+00]
 [ 5.49970433e-05 -1.17293348e-04  1.04983539e+00]]","[[ 4.16605116e+02 -1.15562801e+01  6.85541923e+02]
 [ 5.12992193e+00 -2.53787315e+02  7.46318306e+02]
 [-2.12512781e-02 -2.77491144e-02  1.00000000e+00]]"
49,24121.09123,"[[ 2.01427282e-03  1.65597874e-04 -1.44057556e+00]
 [ 8.98707686e-05 -3.71154246e-03  2.79892823e+00]
 [-5.41225367e-05  4.31504681e-05  1.00206036e+00]]","[[ 5.12614419e+02  3.04501877e+01  6.51888788e+02]
 [ 3.22444155e+01 -2.59040248e+02  7.69899310e+02]
 [ 2.62984468e-02  1.27993780e-02  1.00000000e+00]]",3,"[[ 2.31679495e-03  7.45458205e-05 -1.64392748e+00]
 [ 2.09662660e-04 -4.27940165e-03  3.04957685e+00]
 [ 5.64386335e-05 -1.14080739e-04  1.04643563e+00]]","[[ 4.15928312e+02 -1.10303800e+01  6.85559584e+02]
 [ 4.76172506e+00 -2.53487005e+02  7.46205511e+02]
 [-2.19136312e-02 -2.70398336e-02  1.00000000e+00]]"
50,24121.132863,"[[ 2.01402093e-03  1.65439358e-04 -1.44039968e+00]
 [ 8.90984150e-05 -3.71415487e-03  2.80094872e+00]
 [-5.45159513e-05  4.07047027e-05  1.00420874e+00]]","[[ 5.12839754e+02  2.99883805e+01  6.51954394e+02]
 [ 3.23103028e+01 -2.59364907e+02  7.69767799e+02]
 [ 2.65311031e-02  1.21411177e-02  1.00000000e+00]]",3,"[[ 2.31602212e-03  7.46026090e-05 -1.64351435e+00]
 [ 2.08640279e-04 -4.28096886e-03  3.05101353e+00]
 [ 5.57432074e-05 -1.15939459e-04  1.04828586e+00]]","[[ 4.16292703e+02 -1.13130880e+01  6.85594876e+02]
 [ 4.89823709e+00 -2.53713057e+02  7.46105927e+02]
 [-2.15948649e-02 -2.74588525e-02  1.00000000e+00]]"
51,24121.173467,"[[ 2.01558606e-03  1.65559592e-04 -1.44186585e+00]
 [ 8.85823881e-05 -3.70192317e-03  2.79285108e+00]
 [-5.32784109e-05  5.11433481e-05  9.95361004e-01]]","[[ 5.11968699e+02  3.19056575e+01  6.52107556e+02]
 [ 3.16965561e+01 -2.58073990e+02  7.70036600e+02]
 [ 2.57753826e-02  1.49680875e-02  1.00000000e+00]]",4,"[[ 2.32004277e-03  7.45962151e-05 -1.64664276e+00]
 [ 2.07914127e-04 -4.26992151e-03  3.04421207e+00]
 [ 5.90737431e-05 -1.06686309e-04  1.03911385e+00]]","[[ 4.14452335e+02 -9.89328435e+00  6.85749875e+02]
 [ 3.64984623e+00 -2.52780149e+02  7.46334366e+02]
 [-2.31869320e-02 -2.53906228e-02  1.00000000e+00]]"
52,24121.215361,"[[ 2.01326310e-03  1.66546327e-04 -1.44094499e+00]
 [ 8.84694365e-05 -3.71382959e-03  2.80343612e+00]
 [-5.56066008e-05  4.17760058e-05  1.00407120e+00]]","[[ 5.13380301e+02  3.03566353e+01  6.51995478e+02]
 [ 3.26655884e+01 -2.59132950e+02  7.70395550e+02]
 [ 2.70724781e-02  1.24628302e-02  1.00000000e+00]]",3,"[[ 2.31573276e-03  7.52438099e-05 -1.64404182e+00]
 [ 2.08294016e-04 -4.28271749e-03  3.05482057e+00]
 [ 5.47237210e-05 -1.15704835e-04  1.04886656e+00]]","[[ 4.16633021e+02 -1.12050223e+01  6.85684406e+02]
 [ 5.16459466e+00 -2.53577584e+02  7.46639145e+02]
 [-2.11677458e-02 -2.73885861e-02  1.00000000e+00]]"
53,24121.256768,"[[ 2.01255906e-03  1.67644424e-04 -1.44101685e+00]
 [ 8.69064038e-05 -3.70013270e-03  2.79488066e+00]
 [-5.57531682e-05  5.37073608e-05  9.94951003e-01]]","[[ 5.13523630e+02  3.27276799e+01  6.51817268e+02]
 [ 3.24730147e+01 -2.57603249e+02  7.70655537e+02]
 [ 2.70229683e-02  1.57393303e-02  1.00000000e+00]]",4,"[[ 2.31758391e-03  7.62268698e-05 -1.64581814e+00]
 [ 2.06665742e-04 -4.27059419e-03  3.04774057e+00]
 [ 5.66294482e-05 -1.04832509e-04  1.03946850e+00]]","[[ 4.15571166e+02 -9.41166167e+00  6.85580050e+02]
 [ 4.26003743e+00 -2.52416348e+02  7.46834360e+02]
 [-2.22103656e-02 -2.49439612e-02  1.00000000e+00]]"
54,24121.30041,"[[ 2.01346516e-03  1.66230811e-04 -1.44067818e+00]
 [ 8.69441560e-05 -3.70212468e-03  2.79601964e+00]
 [-5.52194160e-05  5.24926361e-05  9.95549228e-01]]","[[ 5.13140684e+02  3.22841637e+01  6.51904911e+02]
 [ 3.22621793e+01 -2.57740766e+02  7.70557236e+02]
 [ 2.67609088e-02  1.53806607e-02  1.00000000e+00]]",4,"[[ 2.31829786e-03  7.48587270e-05 -1.64540443e+00]
 [ 2.06572889e-04 -4.27205403e-03  3.04857840e+00]
 [ 5.70880660e-05 -1.05873975e-04  1.03992127e+00]]","[[ 4.15332822e+02 -9.71417007e+00  6.85633514e+02]
 [ 4.11136464e+00 -2.52514360e+02  7.46762956e+02]
 [-2.23817530e-02 -2.51751134e-02  1.00000000e+00]]"
55,24121.341535,"[[ 2.01310606e-03  1.67974036e-04 -1.44120102e+00]
 [ 8.75487849e-05 -3.69972742e-03  2.79315474e+00]
 [-5.43728207e-05  5.41840910e-05  9.93688410e-01]]","[[ 5.12917128e+02  3.28307012e+01  6.51628268e+02]
 [ 3.20084591e+01 -2.57554367e+02  7.70382161e+02]
 [ 2.63205261e-02  1.58404254e-02  1.00000000e+00]]",4,"[[ 2.31818568e-03  7.67550924e-05 -1.64619705e+00]
 [ 2.07314930e-04 -4.26944769e-03  3.04543789e+00]
 [ 5.82093682e-05 -1.03956336e-04  1.03771599e+00]]","[[ 4.14986716e+02 -9.22828575e+00  6.85403411e+02]
 [ 3.81921861e+00 -2.52332345e+02  7.46591241e+02]
 [-2.28955541e-02 -2.47605062e-02  1.00000000e+00]]"
56,24121.383315,"[[ 2.01286924e-03  1.66616084e-04 -1.43981485e+00]
 [ 8.90654488e-05 -3.71139856e-03  2.79975591e+00]
 [-5.45430668e-05  4.28302383e-05  1.00255907e+00]]","[[ 5.13106933e+02  3.05541570e+01  6.51567392e+02]
 [ 3.23296892e+01 -2.59102849e+02  7.70003007e+02]
 [ 2.65338354e-02  1.27313737e-02  1.00000000e+00]]",3,"[[ 2.31666450e-03  7.53759975e-05 -1.64392737e+00]
 [ 2.09273438e-04 -4.28142462e-03  3.05164000e+00]
 [ 5.71366084e-05 -1.15857431e-04  1.04730254e+00]]","[[ 4.15766656e+02 -1.12256144e+01  6.85328922e+02]
 [ 4.51081583e+00 -2.53681893e+02  7.46261217e+02]
 [-2.21835470e-02 -2.74510352e-02  1.00000000e+00]]"
57,24121.425376,"[[ 2.00980887e-03  1.65281960e-04 -1.43708125e+00]
 [ 8.89638875e-05 -3.71013485e-03  2.79864539e+00]
 [-5.76884827e-05  4.20363497e-05  1.00523048e+00]]","[[ 5.14923970e+02  3.03232518e+01  6.51714776e+02]
 [ 3.35787078e+01 -2.59312431e+02  7.69951656e+02]
 [ 2.81464369e-02  1.25840299e-02  1.00000000e+00]]",3,"[[ 2.31275902e-03  7.43082656e-05 -1.64070349e+00]
 [ 2.08844451e-04 -4.27907091e-03  3.05003815e+00]
 [ 5.32746476e-05 -1.16045809e-04  1.05008087e+00]]","[[ 4.17618570e+02 -1.13364927e+01  6.85437662e+02]
 [ 5.73183790e+00 -2.53833466e+02  7.46233953e+02]
 [-2.05539658e-02 -2.74763239e-02  1.00000000e+00]]"
58,24121.46562,"[[ 2.01247023e-03  1.65755490e-04 -1.43939688e+00]
 [ 8.95274972e-05 -3.71503778e-03  2.80268029e+00]
 [-5.48656658e-05  3.61267447e-05  1.00793987e+00]]","[[ 5.13370959e+02  2.92437853e+01  6.51808305e+02]
 [ 3.25726005e+01 -2.60233931e+02  7.70122734e+02]
 [ 2.67770908e-02  1.09191876e-02  1.00000000e+00]]",3,"[[ 2.31547760e-03  7.46077042e-05 -1.64300054e+00]
 [ 2.09536412e-04 -4.28476327e-03  3.05445046e+00]
 [ 5.63243540e-05 -1.22940313e-04  1.05314941e+00]]","[[ 4.16324825e+02 -1.24201573e+01  6.85523496e+02]
 [ 4.89419925e+00 -2.54715574e+02  7.46387231e+02]
 [-2.16944834e-02 -2.90701915e-02  1.00000000e+00]]"
59,24121.50786,"[[ 2.01066872e-03  1.66393471e-04 -1.43840450e+00]
 [ 8.79553375e-05 -3.70953319e-03  2.80055036e+00]
 [-5.65524456e-05  4.14990948e-05  1.00487995e+00]]","[[ 5.14346725e+02  3.03612366e+01  6.51630551e+02]
 [ 3.30193179e+01 -2.59475895e+02  7.70410883e+02]
 [ 2.75826913e-02  1.24243866e-02  1.00000000e+00]]",3,"[[ 2.31353068e-03  7.51360621e-05 -1.64179334e+00]
 [ 2.07915923e-04 -4.27905808e-03  3.05232006e+00]
 [ 5.41023774e-05 -1.16670474e-04  1.05002658e+00]]","[[ 4.17232612e+02 -1.13615655e+01  6.85400607e+02]
 [ 5.36334595e+00 -2.53959022e+02  7.46618929e+02]
 [-2.09018824e-02 -2.76324736e-02  1.00000000e+00]]"
60,24121.549536,"[[ 2.00655382e-03  1.63750041e-04 -1.43282088e+00]
 [ 8.65080792e-05 -3.70729877e-03  2.80020849e+00]
 [-6.14227503e-05  4.16246707e-05  1.00792533e+00]]","[[ 5.17000800e+02  3.01471484e+01  6.51190345e+02]
 [ 3.47763447e+01 -2.59550918e+02  7.70518345e+02]
 [ 3.00697446e-02  1.25559324e-02  1.00000000e+00]]",3,"[[ 2.31158139e-03  7.23514264e-05 -1.63763568e+00]
 [ 2.07198366e-04 -4.27822954e-03  3.05247250e+00]
 [ 5.08738090e-05 -1.16857211e-04  1.05240109e+00]]","[[ 4.18569727e+02 -1.16338234e+01  6.85077822e+02]
 [ 6.33702787e+00 -2.54029173e+02  7.46668564e+02]
 [-1.95303000e-02 -2.76446728e-02  1.00000000e+00]]"
61,24121.591056,"[[ 2.01194251e-03  1.65062569e-04 -1.43755587e+00]
 [ 8.64021379e-05 -3.69623355e-03  2.79157827e+00]
 [-5.53433427e-05  5.26241485e-05  9.95499614e-01]]","[[ 5.13564577e+02  3.22069556e+01  6.51300639e+02]
 [ 3.22792546e+01 -2.58134760e+02  7.70474050e+02]
 [ 2.68445228e-02  1.54360306e-02  1.00000000e+00]]",4,"[[ 2.31798230e-03  7.36321736e-05 -1.64315826e+00]
 [ 2.06554009e-04 -4.26616878e-03  3.04373504e+00]
 [ 5.78977930e-05 -1.05481161e-04  1.03908650e+00]]","[[ 4.15167090e+02 -9.77493353e+00  6.85157147e+02]
 [ 3.87737302e+00 -2.52795925e+02  7.46631735e+02]
 [-2.27394625e-02 -2.51175054e-02  1.00000000e+00]]"
62,24121.631154,"[[ 2.00885226e-03  1.65318356e-04 -1.43585341e+00]
 [ 8.72558895e-05 -3.70593373e-03  2.79812521e+00]
 [-5.80577246e-05  4.35805810e-05  1.00424336e+00]]","[[ 5.15290601e+02  3.06464906e+01  6.51365072e+02]
 [ 3.35266972e+01 -2.59282567e+02  7.70375528e+02]
 [ 2.83352502e-02  1.30236862e-02  1.00000000e+00]]",3,"[[ 2.31354005e-03  7.39193648e-05 -1.64044138e+00]
 [ 2.07597606e-04 -4.27698231e-03  3.05075897e+00]
 [ 5.41697577e-05 -1.15631259e-04  1.04920764e+00]]","[[ 4.17209673e+02 -1.13144269e+01  6.85208125e+02]
 [ 5.30297160e+00 -2.53901731e+02  7.46555938e+02]
 [-2.09557734e-02 -2.73978913e-02  1.00000000e+00]]"
63,24121.673103,"[[ 2.01153636e-03  1.65863316e-04 -1.43800370e+00]
 [ 8.75245081e-05 -3.70670457e-03  2.79849649e+00]
 [-5.48419968e-05  4.25781518e-05  1.00292112e+00]]","[[ 5.13565425e+02  3.04624366e+01  6.51357267e+02]
 [ 3.22935865e+01 -2.59487383e+02  7.70362503e+02]
 [ 2.67119234e-02  1.26820682e-02  1.00000000e+00]]",3,"[[ 2.31636731e-03  7.44029425e-05 -1.64271182e+00]
 [ 2.07879486e-04 -4.27775652e-03  3.05108085e+00]
 [ 5.76535224e-05 -1.16833794e-04  1.04771718e+00]]","[[ 4.15686791e+02 -1.14840097e+01  6.85196596e+02]
 [ 4.22128078e+00 -2.54083442e+02  7.46540658e+02]
 [-2.24035836e-02 -2.77015967e-02  1.00000000e+00]]"
64,24121.714404000002,"[[ 2.01174089e-03  1.65962153e-04 -1.43806985e+00]
 [ 8.64157091e-05 -3.69617601e-03  2.79112584e+00]
 [-5.44817791e-05  5.20265817e-05  9.95403717e-01]]","[[ 5.13336081e+02  3.22166843e+01  6.51285814e+02]
 [ 3.19571998e+01 -2.58271472e+02  7.70365685e+02]
 [ 2.64263019e-02  1.52623542e-02  1.00000000e+00]]",4,"[[ 2.31739997e-03  7.47228877e-05 -1.64351318e+00]
 [ 2.06296942e-04 -4.26555707e-03  3.04307844e+00]
 [ 5.86062300e-05 -1.05980579e-04  1.03896588e+00]]","[[ 4.15059396e+02 -9.75170522e+00  6.85133942e+02]
 [ 3.63541558e+00 -2.52920624e+02  7.46542462e+02]
 [-2.30419336e-02 -2.52493020e-02  1.00000000e+00]]"
65,24121.755839,"[[ 2.01193244e-03  1.62046354e-04 -1.43452674e+00]
 [ 8.42009490e-05 -3.69733157e-03  2.79365338e+00]
 [-5.54651606e-05  4.85659441e-05  9.98689781e-01]]","[[ 5.13680214e+02  3.10641381e+01  6.50958465e+02]
 [ 3.20756044e+01 -2.58939863e+02  7.70410944e+02]
 [ 2.69689088e-02  1.43173953e-02  1.00000000e+00]]",4,"[[ 2.31914082e-03  7.04504323e-05 -1.64094196e+00]
 [ 2.04809383e-04 -4.26758432e-03  3.04562809e+00]
 [ 5.87743847e-05 -1.09580101e-04  1.04155155e+00]]","[[ 4.14785332e+02 -1.07386578e+01  6.84886516e+02]
 [ 3.46208074e+00 -2.53436452e+02  7.46534580e+02]
 [-2.30419488e-02 -2.60576963e-02  1.00000000e+00]]"
